label,discription
normal,I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying
normal,I cant wait to see you! How were the photos were useful? :)
fraud,your cash-balance is currently 500 pounds - to maximize your cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
normal,Hey i booked the cab on saturday already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
normal,Check in your beloved dict
normal,Is that what time you want me to come?
normal,Awesome
normal,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
normal,Also remember to get dobby's bowl from your car
fraud,Filthy stories and GIRLS waiting for your
normal,Sorry i now then see you message Yar lor so poor thing... But only for one night... Tomarrow you'll have a brand new room to sleep in...
normal,Love isn't a decision
normal,Welp apparently he retired
normal,My sort code is  and account number is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
normal,you sure you can't take any sick time?
fraud,URGENT! We are trying to contact you. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
normal,Watching cartoon
normal,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
normal,Are you this much buzy
normal,Or better still can you catch her and let ask her if she can sell  &lt
normal,I am not sure about night menu. . . I know only about noon menu
normal,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
normal,Are you willing to go for aptitude class.
normal,It won't be until 2.15 as trying to sort house out
normal,Yar lor he want to go see horse racing today mah
normal,Haha awesome
normal,Yup i think so untill a shop closes lor.
fraud,what is your  bank account number?
normal,Eh you send wrongly lar...
normal,Hey no I ad a crap nite was borin without ya to boggy with me you boring biatch! Thanks but you wait till nxet time i will have ya 
normal,Ok i shall talk to him
normal,Don't hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
normal,Hey you can pay. With salary de. Only  &lt
normal,Another month. I need chocolate weed and alcohol.
normal,If he started searching he will get job in few days.he have great potential and talent.
normal,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
normal,Yo guess what I just dropped
normal,Carlos says he'll be at mu in  &lt
normal,I'm in office now . I will call you  &lt
normal,I miss you already
normal,Hi i am having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
normal,Up to you
normal,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp
normal,I can't
normal,Change again... It's a one next to escalator...
normal,Yet understand i'm in class can you not run water on it to make it ok. Please now.
normal,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? 
normal,Then you wait for me at bus stop aft ur lect lar. If i did not see then i go get my car then come back n pick you.
normal,Aight will do
normal,No..but heard about..
fraud,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
normal,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
normal,&lt
normal,Umma. Did she say anything.
normal,Give me a second to think about it.
fraud,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract.
normal,I don't quite know what to do. I still can't get hold of anyone. I could pick you up bout 7.30pm and we can see if they're in the pub?.
normal,Dear Hero
normal,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am.
normal,I just got home babe
normal,I do not they close oredi not... you have ma fan...
normal,Just buy a pizza. Meat lovers or supreme. you get to pick.
normal,Ya
normal,Dear
fraud,FREE for 1st week! No1 Nokia tone for your mobile every week just text NOKIA to 8007 Get txting and tell your mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
normal,Shall i send that exe to your mail id.
normal,Nope watching tv at home... Not going out. V bored...
normal,Don't know..wait i will check it.
normal,Good afternoon on this glorious anniversary day
normal,We still on for tonight?
normal,May i call You later Please.
normal,Hasn't that been the pattern recently crap weekends?
normal,I have a sore throat. It's scratches when I talk
normal,Yes da. Any plam at your office
normal,Are you not around or just still asleep? 
normal,Lol you forgot it eh ? Yes
normal,Its good
normal,Can not use foreign stamps in this country. Good lecture .
normal,Yup bathe liao...
normal,HAPPY NEW YEAR MY NO.1 MAN
normal,OH MR SHEFFIELD! You wanna play THAT game
normal,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
normal,Hello baby
normal,No my blankets are sufficient
normal,naughty little thought: 'its better to flirt
normal,Edison has rightly said
fraud,1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE
normal,I walked an hour to see you! doesn't that show I care you would not you believe i am serious?
fraud,18 days to Euro2004 kickoff! you will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
normal,Are you available for soiree on June 3rd?
normal,Do u noe wat time e place dat sells 4d closes?
normal,I got another job! The one at the hospital doing data analysis or something
normal,Jay's getting really impatient and belligerent
normal,HIYA COMINg to BRISTOL FIRST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
normal,I am at work. Please call
normal,Then you drive lor.
normal,Tell me they're female : how're you throwing in? We're deciding what all to get now
normal,I'm working technical support :)voice process.networking field.
normal,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
normal,Ok. Not sure what time those as not sure if can get to library before class. Will try. See you at some point! Have good eve.
fraud,We have new local dates in your area - Lots of new people registered in YOUR AREA. 
normal,That's fine
normal,No my mum went 2 dentist.
normal,Once free call me sir. I am waiting for you.
normal,Meeting you is my work. . . Tell me when shall i do my work tomorrow
fraud,Someone you know has asked our dating service 2 contact you! Can't Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
normal,Just finish bathing...
normal,alright
fraud,URGENT! We are trying to contact you. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
fraud,Dear you have been invited to XCHAT. This is our final attempt to contact you! Text CHAT to 86688
normal,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
normal,All right i will get on facebook in a couple minutes
normal,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
normal,Where can download clear movies. Dvd copies.
normal,Yep
normal,Convey my regards to him
normal,Me too watching surya movie only. . .after six pm vijay movie POKKIRI
normal,You tell what happen don't behave like this to me. Ok no need to say
normal,Can you get picture message to your phone?
normal,Send to someone else :-)
normal,What makes some people dearer is not just de happiness date you feel when you meet them but de pain you feel when you miss dem!!!
normal,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
